"date","yr","mon","day","temp","ws","rh","prec","dew","lat","long"
1979-06-14,1979,6,14,22.1346734451774,14.5048239813682,16.1501894340277,1.04083408558608e-14,-4.56000617726113,40,-121
1979-06-15,1979,6,15,20.8201170802068,13.7276304463267,18.9494039631798,1.04083408558608e-14,-3.5197609775621,40,-121
1979-06-16,1979,6,16,14.08407459374,16.7276767905451,48.7354373326757,0.0121140355707986,3.53865190131427,40,-121
1979-06-17,1979,6,17,13.1491762767661,11.1798046491908,41.9476904224868,13.9016694467348,0.580569482735598,40,-121
1979-06-18,1979,6,18,18.5691222033413,9.94489174538839,33.0237162550435,0.236042887129332,2.14323464359086,40,-121
1979-06-19,1979,6,19,22.6791323497084,13.3445373942795,29.6047448515019,1.04083408558608e-14,4.23934709987481,40,-121
1979-06-20,1979,6,20,23.3537377250536,13.3676393905909,24.6079057197517,1.04083408558608e-14,2.21996651123646,40,-121
1979-06-21,1979,6,21,23.6895002178054,13.2990207050314,21.1173843665636,1.04083408558608e-14,0.380239576786494,40,-121
1979-06-22,1979,6,22,27.984333754678,5.83474520280118,18.7211280427108,1.04083408558608e-14,2.32518565908589,40,-121
1979-06-23,1979,6,23,29.7971431765533,11.1516975051603,17.1539406799165,1.04083408558608e-14,2.60868004433956,40,-121
1979-06-24,1979,6,24,28.2315350394792,14.6400695131654,18.9032709070635,1.04083408558608e-14,2.66795196605386,40,-121
1979-06-25,1979,6,25,27.7694765632153,13.323526989046,18.1280522377174,1.04083408558608e-14,1.69570866103481,40,-121
1979-06-26,1979,6,26,26.5088270204754,11.902349580873,16.506320592384,1.04083408558608e-14,-0.647140399594718,40,-121
1979-06-27,1979,6,27,29.2857984628212,10.8663471014702,15.9782662431493,1.04083408558608e-14,1.19488389616208,40,-121
1979-06-28,1979,6,28,28.2299948445583,13.5618252104127,14.3933383580391,1.04083408558608e-14,-1.10891002225259,40,-121
1979-06-29,1979,6,29,24.0067803715066,15.6838516034381,17.7622186129717,1.04083408558608e-14,-1.72414338020178,40,-121
1979-06-30,1979,6,30,25.3760136561685,12.597310149008,17.2111365124483,1.04083408558608e-14,-1.01379926415291,40,-121
1979-07-01,1979,7,1,24.301727698855,14.9744189614563,24.5716587850313,1.04083408558608e-14,3.01669141241939,40,-121
1979-07-02,1979,7,2,23.1712246269294,13.4803516545642,27.7007094433784,1.04083408558608e-14,3.72795447299097,40,-121
1979-07-03,1979,7,3,21.8451168000521,15.4679054142284,29.0579052692639,1.04083408558608e-14,3.24275176500413,40,-121
1979-07-04,1979,7,4,22.6806725446293,15.0521264421715,24.947163029224,1.04083408558608e-14,1.83033403361071,40,-121
1979-07-05,1979,7,5,22.6860632268524,14.341709591421,22.8779347180558,1.04083408558608e-14,0.631570903745569,40,-121
1979-07-06,1979,7,6,21.7827389057565,14.8879246971472,22.1039820044457,1.04083408558608e-14,-0.614977341300118,40,-121
1979-07-07,1979,7,7,23.6117203743009,14.751544791335,18.3156821583501,1.04083408558608e-14,-1.63684365054507,40,-121
1979-07-08,1979,7,8,25.266659816786,14.6541641218974,14.9476865428213,1.04083408558608e-14,-3.0175577959053,40,-121
1979-07-09,1979,7,9,22.3803345350577,20.4036310069435,19.8888425582443,1.04083408558608e-14,-1.55046286541108,40,-121
1979-07-10,1979,7,10,23.4515401025295,14.2313622377761,33.0139773449175,1.04083408558608e-14,6.48295015205247,40,-121
1979-07-11,1979,7,11,28.1229512975572,13.6088258309561,24.6160804843786,1.04083408558608e-14,6.33362166711333,40,-121
1979-07-12,1979,7,12,30.8675786465645,5.37097473294435,17.1999119237045,1.04083408558608e-14,3.53313823417807,40,-121
1979-07-13,1979,7,13,33.4358536771312,8.10688827680398,16.0662089914423,1.04083408558608e-14,4.68365677660137,40,-121
1979-07-14,1979,7,14,33.2333180450356,14.0020944857015,12.0380754622061,1.04083408558608e-14,0.468917723227264,40,-121
1979-07-15,1979,7,15,32.3407750883858,13.3114051562194,14.2288775005488,1.04083408558608e-14,2.07523274891088,40,-121
1979-07-16,1979,7,16,32.3877510334727,13.7256164830101,17.7912004689225,1.04083408558608e-14,5.27453810469893,40,-121
1979-07-17,1979,7,17,32.7774203484552,13.1746875404444,13.504437037385,1.04083408558608e-14,1.6989249668643,40,-121
1979-07-18,1979,7,18,35.3156615780647,11.9583608576435,8.56514687066678,1.04083408558608e-14,-2.55211239515654,40,-121
1979-07-19,1979,7,19,31.4551630088801,11.8708098000281,15.8242908446367,0.00958274455600686,2.84255142536728,40,-121
1979-07-20,1979,7,20,29.0601599069124,11.5586200622528,21.8328218589772,1.04083408558608e-14,5.41054189405889,40,-121
1979-07-21,1979,7,21,18.1902342528049,4.63106390807921,70.5431690099817,3.72578916402175,12.823207886437,40,-121
1979-07-22,1979,7,22,26.1892365743929,10.1246641880475,32.6815868114891,0.0670792118919882,8.7665272909677,40,-121
1979-07-23,1979,7,23,30.2461099959896,11.8382913390068,20.6122064671217,1.04083408558608e-14,5.59019554824721,40,-121
1979-07-24,1979,7,24,31.1324921729558,13.2184396960314,18.4835116341077,1.04083408558608e-14,4.77509175661027,40,-121
1979-07-25,1979,7,25,31.9718984048352,13.7131919143411,17.7127071940161,1.04083408558608e-14,4.86606726435775,40,-121
1979-07-26,1979,7,26,28.9939315253146,14.4049755618752,20.599622250597,1.04083408558608e-14,4.52421990191249,40,-121
1979-07-27,1979,7,27,28.5041495404749,13.3588321099023,19.8294745927909,1.04083408558608e-14,3.57081495960887,40,-121
1979-07-28,1979,7,28,29.7001108965379,12.0809141870637,15.2494857498206,1.04083408558608e-14,0.88703748105678,40,-121
1979-07-29,1979,7,29,32.4378073684013,12.2681544673714,13.8100631635579,1.04083408558608e-14,1.7366016922951,40,-121
1979-07-30,1979,7,30,34.9668074284855,12.2067585575253,11.2712743594556,1.04083408558608e-14,0.934822596237325,40,-121
1979-07-31,1979,7,31,33.2564209688487,13.7953533549586,13.109381281379,1.04083408558608e-14,1.67089715892189,40,-121
1979-08-01,1979,8,1,34.2983628328238,10.4392439843445,7.83639560927196,1.04083408558608e-14,-4.5250862853984,40,-121
1979-08-02,1979,8,2,33.6599520381192,13.7217181713246,12.781513103317,1.04083408558608e-14,1.64195040645671,40,-121
1979-08-03,1979,8,3,33.6715035000258,13.4931740591352,9.60821295946069,1.04083408558608e-14,-2.27045589894834,40,-121
1979-08-04,1979,8,4,27.0532859250063,17.4524592976433,17.270168832185,1.04083408558608e-14,0.426646275182918,40,-121
1979-08-05,1979,8,5,29.0247354237322,12.9181075702144,11.5184818804956,1.04083408558608e-14,-3.48621950248344,40,-121
1979-08-06,1979,8,6,30.2384090213852,12.6358542127674,12.1694704952013,1.04083408558608e-14,-1.7746853289504,40,-121
1979-08-07,1979,8,7,28.6473876681167,13.6984453611113,16.8271963427053,1.04083408558608e-14,1.38786224592957,40,-121
1979-08-08,1979,8,8,29.5607232561982,11.2998929438311,15.6669904796715,1.04083408558608e-14,1.14755825324289,40,-121
1979-08-09,1979,8,9,31.9911508413462,14.1802077304231,14.0359639854578,1.04083408558608e-14,1.60105737519649,40,-121
1979-08-10,1979,8,10,31.8841072943451,11.5273954695538,17.8959562264772,0.0545131600685591,4.94004229843529,40,-121
1979-08-11,1979,8,11,28.0367003819879,14.4354648846404,22.3527060485195,1.04083408558608e-14,4.8761756541075,40,-121
1979-08-12,1979,8,12,23.387622013313,11.5436877219758,33.0451618155275,0.836049260885484,6.43975975948547,40,-121
1979-08-13,1979,8,13,20.7561989909902,12.0974347572215,34.1095877675675,0.585180240669525,4.54995034854818,40,-121
1979-08-14,1979,8,14,21.9768034657873,13.8185952987552,24.9132017369719,0.376439135199742,1.20315439686641,40,-121
1979-08-15,1979,8,15,23.6925806076471,13.9768064462078,20.2801065110655,1.04083408558608e-14,-0.174802914925692,40,-121
1979-08-16,1979,8,16,24.8269341668749,14.3138232043937,20.6338829445059,1.04083408558608e-14,1.02396021493945,40,-121
1979-08-17,1979,8,17,25.1326628586695,12.74351501249,20.0626737792266,1.04083408558608e-14,0.89301062045439,40,-121
1979-08-18,1979,8,18,23.8489103921164,14.2545650853115,19.0081987573987,1.04083408558608e-14,-0.931553729371046,40,-121
1979-08-19,1979,8,19,22.2278552378907,17.4645216454249,24.2122887504118,1.04083408558608e-14,1.0235007426781,40,-121
1979-08-20,1979,8,20,17.6319135939861,14.0655304248338,42.1193197717198,0.689595995029679,4.73373925308863,40,-121
1979-08-21,1979,8,21,20.4281374728429,13.5282691172887,33.4094909445029,2.39559573574873,3.96274479854139,40,-121
1979-08-22,1979,8,22,23.6225017387471,12.7481648117503,23.6179362982922,1.04083408558608e-14,1.87720020426855,40,-121
1979-08-23,1979,8,23,22.7053156633634,12.7534355890229,23.6920974982788,1.04083408558608e-14,1.13285514087966,40,-121
1979-08-24,1979,8,24,25.7610623863884,11.2370106667773,18.2978007796985,1.04083408558608e-14,0.14774661254279,40,-121
1979-08-25,1979,8,25,26.7475572332118,13.0103289761309,17.9998059950088,1.04083408558608e-14,0.744601080037967,40,-121
1979-08-26,1979,8,26,28.0043562886494,12.7202483012217,20.3101114066882,1.04083408558608e-14,3.48810995256565,40,-121
1979-08-27,1979,8,27,27.6816854527252,14.0795002642167,21.161375516244,1.04083408558608e-14,3.79595636767095,40,-121
1979-08-28,1979,8,28,19.794347262901,17.1598945231353,48.7969684990885,0.0169958110993254,8.85198913157899,40,-121
1979-08-29,1979,8,29,15.5734430822305,16.0446311204214,46.2538744178501,7.89003409310561,4.17639940006967,40,-121
1979-08-30,1979,8,30,16.6099942639825,9.22991348919981,68.3353976071991,5.67642010067031,10.8263414386049,40,-121
1979-08-31,1979,8,31,24.8223135821123,11.7247971949758,27.0236258312383,0.0536995308138047,4.81552531560914,40,-121
1979-09-01,1979,9,1,19.6426380631943,16.3168358614082,28.8874430571863,1.04083408558608e-14,1.22658748219527,40,-121
1979-09-02,1979,9,2,21.731142375907,14.5992476441392,33.7113114110873,0.960172923860802,5.25202396389273,40,-121
1979-09-03,1979,9,3,22.0838470127885,15.0595623031331,33.7911226648006,1.04083408558608e-14,5.6003039379969,40,-121
1979-09-04,1979,9,4,24.5535495684188,11.6293916159499,28.7285863004591,1.04083408558608e-14,5.45557017567131,40,-121
1979-09-05,1979,9,5,26.9431619881634,12.3642175928672,24.5248567690343,1.04083408558608e-14,5.26488918721054,40,-121
1979-09-06,1979,9,6,30.0805390419951,11.622953984581,18.6977467604742,1.04083408558608e-14,4.0606123902092,40,-121
1979-09-07,1979,9,7,28.2746604972638,16.293083887273,19.1892274945675,1.04083408558608e-14,2.9151480426608,40,-121
1979-09-08,1979,9,8,24.1592596686737,16.4994923216577,26.3896519551509,1.04083408558608e-14,3.90163498778168,40,-121
1979-09-09,1979,9,9,27.1741912262954,10.9912934181247,15.6848407734476,1.04083408558608e-14,-0.797847301317859,40,-121
1979-09-10,1979,9,10,28.1606860731187,4.98747463104419,17.5737933244582,1.04083408558608e-14,1.58865162414003,40,-121
1979-09-11,1979,9,11,30.4155314372864,2.39007065826331,13.8371242189043,1.04083408558608e-14,0.12615141625929,40,-121
1979-09-12,1979,9,12,32.3184422620331,7.76131691943168,11.4805495896342,1.04083408558608e-14,-0.911336949871611,40,-121
1979-09-13,1979,9,13,32.1936864734419,13.5779189204156,17.8735778080528,1.04083408558608e-14,5.17942734659925,40,-121
1979-09-14,1979,9,14,32.2414325159891,9.86078987471034,12.711903318516,1.04083408558608e-14,0.428024691966982,40,-121
1979-09-15,1979,9,15,31.5344830473054,13.383001217113,15.1081309661667,1.04083408558608e-14,2.25764323666726,40,-121
1979-09-16,1979,9,16,30.6858356459007,10.8998037940849,13.7340104310126,1.04083408558608e-14,0.241938426119759,40,-121
1979-09-17,1979,9,17,28.0782856448517,12.578739769102,18.2358752599879,0.0830805872354939,2.03617760669601,40,-121
1979-09-18,1979,9,18,24.0414347572263,15.4414874996628,15.4921037147799,1.04083408558608e-14,-3.54273459062966,40,-121
1979-09-19,1979,9,19,26.07911263755,5.81830231539131,15.2892587955214,1.04083408558608e-14,-2.04577396314761,40,-121
1979-09-20,1979,9,20,29.1525716021652,1.01639174763146,11.1467711792662,1.04083408558608e-14,-3.82439108683792,40,-121
1979-09-21,1979,9,21,25.7841653102016,13.305630294899,12.3028954051544,1.04083408558608e-14,-5.19959156506189,40,-121
1979-09-22,1979,9,22,25.0741354516761,12.7507239751583,15.7303564943558,1.04083408558608e-14,-2.48686733404469,40,-121
1979-09-23,1979,9,23,23.6640870016109,11.7849695805465,23.2769722171029,1.04083408558608e-14,1.7099523011367,40,-121
1979-09-24,1979,9,24,23.6794889508196,8.90374878730336,21.530907045173,0.190479648863083,0.639841404449896,40,-121
1979-09-25,1979,9,25,17.2645771053563,11.3072167892731,42.2026296216568,9.00217488110444,4.42635231024474,40,-121
1979-09-26,1979,9,26,23.7364761628922,6.27873550819148,27.033299652602,1.04083408558608e-14,3.87544506888469,40,-121
1979-09-27,1979,9,27,23.9174490660956,9.3654070460583,29.1406143027371,1.04083408558608e-14,5.10177653443088,40,-121
1979-09-28,1979,9,28,23.2697971018657,12.2293033931767,24.7672264742084,1.04083408558608e-14,2.23788592942918,40,-121
1979-09-29,1979,9,29,25.2859122532971,9.53446458952531,20.6996477524545,1.04083408558608e-14,1.4567830851322,40,-121
1979-09-30,1979,9,30,27.7925794870285,3.53376529315547,19.1962723780688,1.04083408558608e-14,2.5158666475466,40,-121
1979-10-01,1979,10,1,27.1464677177195,4.27273691398505,26.0425280706535,0.0117524225686856,6.3028370256028,40,-121
1979-10-02,1979,10,2,26.4372079566545,3.69757826199347,23.6221666938853,1.04083408558608e-14,4.29540271575962,40,-121
1979-10-03,1979,10,3,26.2570051509116,4.2555846410878,26.9053443068313,1.04083408558608e-14,6.00050427763375,40,-121
1979-10-04,1979,10,4,26.4125648379205,6.18815059061388,25.045745545091,0.0525242885569374,5.10820914608985,40,-121
1979-10-05,1979,10,5,25.2820617659949,8.3099826624472,29.5105941574342,1.04083408558608e-14,6.48065279074569,40,-121
1979-10-06,1979,10,6,22.7623028754359,10.072212008749,29.0353140326171,1.04083408558608e-14,4.03671983261893,40,-121
1979-10-07,1979,10,7,19.0481228237348,11.5687605300133,36.2735056513494,0.241286275659972,3.89336448707741,40,-121
1979-10-08,1979,10,8,20.8231974700485,8.20712347178639,39.3462487373792,6.42504941829494,6.65892802814994,40,-121
1979-10-09,1979,10,9,24.2424301944012,4.08556199401181,25.7684035337434,0.00117524225687771,3.63651949298207,40,-121
1979-10-10,1979,10,10,25.1164908120003,7.54069465065804,22.5799801268141,1.04083408558608e-14,2.52781292634177,40,-121
1979-10-11,1979,10,11,21.52629645143,10.6966959768092,36.4446881634214,0.000452016252651746,6.18796896026504,40,-121
1979-10-12,1979,10,12,21.219797662175,10.7087126612432,33.0546995966076,0.0442071895083358,4.51594940120822,40,-121
1979-10-13,1979,10,13,16.5098815941253,9.08975941889864,47.5566230316951,0.166613190723618,5.43765075747859,40,-121
1979-10-14,1979,10,14,12.1395785061296,7.7229054923191,86.4876961919044,5.23606586734709,9.97493933832124,40,-121
1979-10-15,1979,10,15,15.8514482654493,8.47262530841563,56.8837731356391,8.70628504212539,7.40694886962962,40,-121
1979-10-16,1979,10,16,19.8744373987867,8.21991225353256,35.554074294969,0.0022600812632171,4.35099885938314,40,-121
1979-10-17,1979,10,17,18.311139554094,11.080835657835,29.8975587698751,1.04083408558608e-14,0.531405950770989,40,-121
1979-10-18,1979,10,18,7.4127202939502,13.4495045155582,82.0208887474967,1.08863594286148,4.56189662734329,40,-121
1979-10-19,1979,10,19,6.87134177926106,16.979276807459,86.1291465632415,21.6433518057235,4.72638769690701,40,-121
1979-10-20,1979,10,20,4.81056097512419,13.9772438877958,91.6960305803316,21.8030943494069,3.57954493257455,40,-121
1979-10-21,1979,10,21,12.236610786145,8.04016912610861,30.2140150924603,3.47103280403307,-4.69141524400754,40,-121
1979-10-22,1979,10,22,10.3275391817148,12.4001853880307,46.2604210095208,0.00126564550740607,-0.66505981778738,40,-121
1979-10-23,1979,10,23,15.1806933774063,4.82058772344236,44.4575734323248,1.8631205901372,3.25423857153794,40,-121
1979-10-24,1979,10,24,14.052500597862,16.8688322877248,41.8979562351391,1.04083408558608e-14,1.38970013497493,40,-121
1979-10-25,1979,10,25,9.11771607136387,9.70595291931332,83.535782701745,46.8277989346394,6.49627484763164,40,-121
1979-10-26,1979,10,26,15.663544485102,0.979555790101716,33.670140605164,0.793288523385608,-0.179397637539239,40,-121
1979-10-27,1979,10,27,14.9812381351524,10.9791895356832,48.3608845749918,0.0457440447673165,4.26140176841966,40,-121
1979-10-28,1979,10,28,9.93632967181139,9.40573822593937,40.2772041305629,3.16890514076758,-2.90682498091968,40,-121
1979-10-29,1979,10,29,9.08845236786715,11.3536144023579,40.3309616803096,0.00442975927589587,-3.66173790631962,40,-121
1979-10-30,1979,10,30,9.4195942758563,10.3624926048796,63.2169646123409,0.0214255703752104,2.81773992325435,40,-121
1979-10-31,1979,10,31,12.2712651718648,5.38972282254087,41.2919889656541,0.0570444510833495,-0.438539992941287,40,-121
1979-11-01,1979,11,1,12.0798865126278,3.26826013066407,41.9413095558245,-1.04083408558608e-14,-0.399146409839659,40,-121
1979-11-02,1979,11,2,7.18388213345287,9.33592566136903,64.3480866960474,0.501963601577966,0.930599740276534,40,-121
1979-11-03,1979,11,3,3.30656010586989,7.38785044539609,95.9887908960111,17.6966709246806,2.73014867768421,40,-121
1979-11-04,1979,11,4,5.2459745829392,9.22216239900879,84.4746029811118,15.5668514355847,2.85270592654285,40,-121
1979-11-05,1979,11,5,9.91518651549484,9.93902032905908,51.4512507330109,1.52439429555406,0.415348639866693,40,-121
1979-11-06,1979,11,6,11.191553308096,9.43747282679824,42.6238739994007,-1.04083408558608e-14,-0.990995790786201,40,-121
1979-11-07,1979,11,7,13.0842530619414,7.32229224264557,39.3631459201724,-1.04083408558608e-14,-0.355230062331998,40,-121
1979-11-08,1979,11,8,12.7519757564295,9.82477481160283,44.6230413397452,-1.04083408558608e-14,1.07307254207473,40,-121
1979-11-09,1979,11,9,13.8836775996922,5.99491757984331,30.3534339632559,0.00180521861658893,-3.17251482046993,40,-121
1979-11-10,1979,11,10,13.6018823337932,0.00887179624819379,50.9211361396614,-1.04083408558608e-14,3.71060666855328,40,-121
1979-11-11,1979,11,11,12.5018259481984,4.53695842506447,44.5534956728862,-1.04083408558608e-14,0.821319526710909,40,-121
1979-11-12,1979,11,12,13.8995003285261,1.47171279690588,40.3180378186478,-1.04083408558608e-14,0.716635209977483,40,-121
1979-11-13,1979,11,13,13.3035108757826,4.93619271332041,41.6903387945497,-1.04083408558608e-14,0.636462343015808,40,-121
1979-11-14,1979,11,14,12.1951663941319,4.28006797884818,37.4131025469734,0.0013539139624391,-1.85502439523958,40,-121
1979-11-15,1979,11,15,11.7219914556705,7.07614543098202,32.4498435007169,-1.04083408558608e-14,-4.19688915884672,40,-121
1979-11-16,1979,11,16,9.13987280263382,7.52125842424637,45.3784624964513,0.84924253294614,-2.0240512676238,40,-121
1979-11-17,1979,11,17,5.48557590528105,6.22708027562062,85.7690404626961,20.9993183837479,3.30259316089479,40,-121
1979-11-18,1979,11,18,3.28094235442455,5.84735572808899,49.4135640494048,3.88178415650488,-6.31815087450832,40,-121
1979-11-19,1979,11,19,2.16581670327361,11.8765080229531,47.1143776402466,0.144981620145574,-7.97726963093214,40,-121
1979-11-20,1979,11,20,5.43208001255692,7.61021297969287,23.6763855974067,-1.04083408558608e-14,-13.7849512612208,40,-121
1979-11-21,1979,11,21,7.0339429411697,1.9754472349666,38.2354795437806,-1.04083408558608e-14,-6.23899931795381,40,-121
1979-11-22,1979,11,22,2.09951193482675,12.3877621591505,79.8063504131387,5.95710860861216,-1.01959248218657,40,-121
1979-11-23,1979,11,23,3.92590692022537,6.23180083478029,75.8159707875991,9.97913568639406,0.0568686869551698,40,-121
1979-11-24,1979,11,24,4.95363083115097,8.07303803560332,88.9121750505071,14.5042546273893,3.28574153917668,40,-121
1979-11-25,1979,11,25,2.41747343806037,15.6581473732221,92.1780994871643,5.84969810092454,1.28039855472724,40,-121
1979-11-26,1979,11,26,3.39396184609524,3.34217566750213,64.1013030743456,11.0039357298044,-2.74509641507547,40,-121
1979-11-27,1979,11,27,2.81530204874122,7.43041758809001,64.6328076463279,0.00315913257903843,-3.1873238213737,40,-121
1979-11-28,1979,11,28,4.35161367218501,6.65141787786857,62.4941946985988,-1.04083408558608e-14,-2.17418389747564,40,-121
1979-11-29,1979,11,29,8.31859782982673,4.82535783421011,56.7283483796573,-1.04083408558608e-14,0.264705354811269,40,-121
1979-11-30,1979,11,30,7.73391032625028,5.60486564835198,69.0173285673859,-1.04083408558608e-14,2.43498997001632,40,-121
1980-05-01,1980,5,1,21.6051692706347,6.98785742157471,23.4555337387871,0.0943226727172725,0.0486982036979384,40,-121
1980-05-02,1980,5,2,20.6301877891554,10.6778030887173,37.1376816242039,0.230729504434011,5.65262840775915,40,-121
1980-05-03,1980,5,3,16.4153142131159,5.3300576417717,59.1250073538338,1.6360921974561,8.50310575412965,40,-121
1980-05-04,1980,5,4,22.1032084972636,12.5076574018685,23.719646457825,0.268413443055509,0.631355790980024,40,-121
1980-05-05,1980,5,5,17.8815537517239,14.8949870042191,37.4673137481827,-1.04083408558608e-14,3.30055054008045,40,-121
1980-05-06,1980,5,6,18.7751611992003,14.2556943758666,26.2501493062354,0.0271911054125075,-0.85209757541304,40,-121
1980-05-07,1980,5,7,20.4146972917032,2.31968900487226,26.1144170790851,0.00282065408842508,0.502160024474904,40,-121
1980-05-08,1980,5,8,12.5312110160328,17.012873975659,45.4764479501081,0.123431822909927,1.13281920089327,40,-121
1980-05-09,1980,5,9,2.8785929640768,11.9795697890145,96.2010194939031,16.2450495046081,2.33490155011509,40,-121
1980-05-10,1980,5,10,3.61623351304763,5.83557831065179,76.609859361694,21.8027534942978,-0.100923770950317,40,-121
1980-05-11,1980,5,11,6.51179288965108,12.2793766374282,74.8783536607964,3.03852141022621,2.39618017454444,40,-121
1980-05-12,1980,5,12,12.430246936807,6.14569606824275,58.6080587518412,2.22639868508387,4.60629589562853,40,-121
1980-05-13,1980,5,13,9.76600078648954,4.99540188174337,89.3197217682011,4.98274186030301,8.10683731615336,40,-121
